INFO | Function: main | 02/17/2022 11:48:19: ------------------- New Execution ----------------
INFO | Function: play_game | 02/17/2022 18:01:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:01:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:01:43: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:01:43: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:01:43: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:01:47: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:01:47: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:01:47: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:01:54: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:01:55: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:01:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:01:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:01:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:01:58: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:02:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:02:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:02:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:02:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:02:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:02:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:02:17: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:02:17: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:02:17: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:02:20: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:02:21: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:02:21: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:02:28: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:02:28: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:02:28: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:02:32: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:02:32: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:02:32: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:02:39: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:02:41: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:02:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:02:44: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:02:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:02:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:02:52: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:02:52: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:02:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:02:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:02:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:02:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:03:02: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:03:03: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:03:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:03:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:03:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:03:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:03:14: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:03:14: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:03:14: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:03:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:03:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:03:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:03:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:03:27: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:03:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:03:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:03:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:03:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:03:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:03:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:03:38: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:03:41: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:03:41: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:03:41: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:03:48: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:03:49: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:03:49: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:03:53: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:03:53: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:03:53: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:04:00: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:04:00: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:04:00: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:04:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:04:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:04:04: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:04:11: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:04:11: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:04:11: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:04:15: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:04:15: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:04:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:04:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:04:21: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:04:22: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:04:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:04:25: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:04:25: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:04:32: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:04:34: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:04:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:04:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:04:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:04:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:04:45: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:04:45: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:04:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:04:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:04:49: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:04:49: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:04:56: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:04:56: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:04:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:04:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:04:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:04:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:05:06: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:05:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:05:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:05:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:05:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:05:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:05:17: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:05:19: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:05:19: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 18:05:19: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 18:05:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:05:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:05:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:05:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:05:31: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:05:31: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 18:05:32: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 18:05:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:05:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:05:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:05:43: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:05:43: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:05:43: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:05:46: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:05:46: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:05:46: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:05:53: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:05:53: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:05:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:05:57: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:05:57: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:05:57: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:06:04: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:06:04: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:06:04: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:06:07: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:06:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:06:08: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:06:15: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:06:15: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:06:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:06:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:06:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:06:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:06:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:06:26: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:06:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:06:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:06:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:06:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:06:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:06:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:06:38: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:06:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:06:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:06:42: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:06:49: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:06:49: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:06:49: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:06:52: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:06:52: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:06:53: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:06:59: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:06:59: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:06:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:07:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:07:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:07:02: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:07:09: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:07:09: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:07:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:07:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:07:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:07:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:07:20: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:07:20: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:07:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:07:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:07:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:07:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:07:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:07:32: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:07:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:07:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:07:36: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:07:36: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:07:42: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:07:42: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 18:07:43: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 18:07:49: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 18:08:39: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 18:08:44: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 18:08:48: Checking if game has any erros or crash..
INFO | Function: confirm_button | 02/17/2022 18:08:50: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: connect_wallet | 02/17/2022 18:08:54: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:08:54: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:08:54: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:09:01: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:09:03: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:09:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:09:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:09:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:09:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:09:13: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:09:15: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:09:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:09:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:09:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:09:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:09:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:09:25: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:09:26: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:09:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:09:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:09:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:09:36: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:09:36: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:09:36: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:09:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:09:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:09:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:09:46: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:09:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:09:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:09:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:09:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:09:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:09:57: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:09:57: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:09:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:10:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:10:01: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:10:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:10:08: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:10:08: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:10:08: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 18:10:08: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 18:10:12: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:10:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:10:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:10:18: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:10:20: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:10:20: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 18:10:20: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 18:10:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:10:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:10:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:10:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:10:30: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 18:10:30: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 18:10:36: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 18:11:38: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 18:11:42: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 18:11:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:11:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:11:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:11:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:11:57: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:11:58: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:11:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:12:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:12:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:12:02: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:12:09: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:12:09: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:12:09: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:12:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:12:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:12:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:12:20: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:12:20: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:12:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:12:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:12:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:12:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:12:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:12:30: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:12:30: Checking if game has any erros or crash..
INFO | Function: confirm_button | 02/17/2022 18:12:33: Bot (Principal):  Confirm buttom clicked..
INFO | Function: connect_wallet | 02/17/2022 18:12:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:12:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:12:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:12:43: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:12:45: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:12:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:12:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:12:49: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:12:49: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:12:55: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:12:55: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:12:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:12:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:12:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:12:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:13:06: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:13:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:13:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:13:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:13:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:13:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:13:17: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:13:18: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:13:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:13:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:13:22: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:13:22: Checking if need to login in Metamask..
