INFO | Function: new_map | 02/18/2022 00:00:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:53:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 11:53:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 11:53:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 11:53:34: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 11:53:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 11:53:40: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:53:40: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 11:53:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 11:53:44: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 11:53:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 11:53:44: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 11:53:51: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:53:52: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 11:53:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 11:53:56: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 11:53:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 11:53:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 11:54:03: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:54:03: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 11:54:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 11:54:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 11:54:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 11:54:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 11:54:14: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:54:14: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 11:54:14: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 11:54:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 11:54:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 11:54:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 11:54:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:54:26: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 11:54:27: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 11:54:27: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 11:54:27: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 11:54:33: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 11:55:29: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 11:56:45: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 11:56:50: Bot (Principal):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/18/2022 11:56:53: Bot (Principal):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 11:57:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 11:57:25: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 11:57:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 11:57:32: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 11:57:33: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 11:57:33: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 11:57:38: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 11:58:41: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 11:58:47: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 11:58:51: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 11:58:51: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 11:58:51: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 11:58:57: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 11:59:55: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:00:51: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:00:56: Bot (SPACE2):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/18/2022 12:01:00: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 12:01:32: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 12:01:37: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 12:01:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:01:39: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 12:01:49: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 12:01:57: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/18/2022 12:02:01: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:02:01: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:02:01: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:02:04: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 12:02:09: Bot (SPACE2):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 12:02:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:02:10: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 12:02:20: Bot (SPACE2):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 12:02:27: Bot (SPACE2):  Metamask signed..
INFO | Function: new_map | 02/18/2022 12:02:32: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:02:32: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:02:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:02:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:02:35: Checking if needs to play game..
INFO | Function: play_game | 02/18/2022 12:02:40: Bot (Principal):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/18/2022 12:02:49: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:02:55: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:03:51: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:05:14: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:05:19: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/18/2022 12:05:23: Bot (Principal):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/18/2022 12:05:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:05:33: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:05:33: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:05:33: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:05:33: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:05:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:05:36: Checking if needs to play game..
INFO | Function: play_game | 02/18/2022 12:05:41: Bot (SPACE2):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/18/2022 12:05:51: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:05:57: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:06:56: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:07:44: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:07:49: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/18/2022 12:07:52: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/18/2022 12:07:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:08:02: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:08:02: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:08:02: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:08:02: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:08:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:08:06: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:08:06: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:08:13: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:08:14: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:08:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:08:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:08:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:08:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:08:24: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:08:26: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:08:26: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:08:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:08:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:08:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:08:37: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:08:37: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:08:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:08:41: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:08:41: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:08:41: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:08:48: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:08:48: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:08:48: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:08:51: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:08:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:08:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:08:58: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:09:00: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:09:00: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:09:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:09:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:09:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:09:10: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:09:12: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:09:12: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:09:15: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:09:15: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:09:16: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:09:23: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:09:23: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:09:23: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:09:24: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 12:09:24: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:09:30: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:10:28: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:11:52: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:11:57: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/18/2022 12:12:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:12:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:12:04: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:12:10: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:12:11: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:12:11: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:12:11: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 12:12:11: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:12:17: Bot (SPACE2):  Going to ships menu..
INFO | Function: connect_wallet | 02/18/2022 12:12:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:12:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:12:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:12:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:12:32: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:12:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:12:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:12:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:12:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:12:42: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:12:42: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:12:42: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:12:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:12:45: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:12:46: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:12:52: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:12:52: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:12:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:12:56: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:12:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:12:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:13:03: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:13:03: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:13:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:13:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:13:06: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:13:06: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:13:14: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:13:14: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:13:14: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:13:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:13:17: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:13:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:13:24: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:13:26: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:13:26: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:13:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:13:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:13:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:13:36: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:13:38: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:13:38: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:13:41: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:13:41: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:13:41: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:13:48: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:13:49: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:13:49: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:13:52: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:13:52: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:13:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:14:00: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:14:00: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:14:00: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:14:04: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:14:04: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:14:04: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:14:11: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:14:13: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:14:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:14:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:14:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:14:16: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:14:23: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:14:23: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:14:23: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:14:23: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:14:26: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:14:27: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:14:27: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:14:34: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:14:34: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:14:34: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:14:34: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:14:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:14:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:14:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:14:44: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:14:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:14:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:14:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:14:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:14:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:14:56: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:14:56: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:14:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:15:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:15:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:15:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:15:07: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:15:08: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:15:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:15:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:15:11: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:15:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:15:19: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:15:19: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:15:19: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:15:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:15:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:15:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:15:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:15:30: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:15:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:15:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:15:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:15:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:15:41: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:15:41: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 12:15:41: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:15:47: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 12:16:50: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:16:56: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 12:17:00: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:17:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:17:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:17:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:17:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:17:10: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:17:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:17:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:17:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:17:14: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:17:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:17:23: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:17:23: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:17:26: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:17:26: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:17:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:17:33: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:17:33: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 12:17:34: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:17:40: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 12:18:24: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:18:29: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 12:18:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:18:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:18:36: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:18:36: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:18:43: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:18:43: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:18:43: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:18:46: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:18:46: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:18:47: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:18:53: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:18:53: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:18:54: Checking if game has any erros or crash..
